,metor
230,0.2066115702479339
231,0.17766497461928935
232,0.07518796992481204
233,0.04237288135593221
234,0.02793296089385475
235,0.5025201612903226
236,0.40889212827988347
237,0.0
238,0.0900900900900901
239,0.367264539172296
240,0.22817460317460317
241,0.17060810810810814
242,0.08771929824561403
243,0.4555007309941521
244,0.0
245,0.42083333333333334
246,0.2333840690005074
247,0.23232323232323235
248,0.770631067961165
249,0.044642857142857144
250,0.0
251,0.2735294117647059
252,0.3826530612244898
253,0.46458333333333335
254,0.08875739644970414
255,0.3795878092447917
256,0.11627906976744187
257,0.7253086419753086
258,0.0
259,0.08196721311475409
260,0.2485236220472441
261,0.5875886524822695
262,0.1257470119521912
263,0.5377777777777778
264,0.09803921568627452
265,0.14705882352941177
266,0.6557228779451002
267,0.34534534534534533
268,0.1937984496124031
269,0.0
270,0.5154220779220778
271,0.04065040650406505
272,0.2564662228527775
273,0.6657910689028086
274,0.1865671641791045
275,0.43665518155314076
276,0.20114942528735635
277,0.03676470588235295
278,0.3128507295173962
279,0.2735294117647059
280,0.08474576271186442
281,0.053763440860215055
282,0.7711943069306931
283,0.43604651162790703
284,0.18790849673202617
285,0.4272342995169082
286,0.0
287,0.2558139534883721
288,0.1048951048951049
289,0.03816793893129771
290,0.15032679738562094
291,0.2796992481203007
292,0.06276150627615062
293,0.531868131868132
294,0.23379629629629634
295,0.2410901467505241
296,0.44375889890840053
297,0.0
298,0.5366919205883979
299,0.08875739644970414
300,0.37766497461928933
301,0.15625
302,0.09615384615384616
303,0.3596774193548387
304,0.2607709750566894
305,0.3457836928911309
306,0.22556390977443613
307,0.3388734076433121
308,0.44769503546099293
309,0.16339869281045752
310,0.0
311,0.125
312,0.18292682926829268
313,0.09433962264150944
314,0.12711864406779663
315,0.1724137931034483
316,0.35579311089515175
317,0.3353789068074783
318,0.10416666666666667
319,0.22817460317460317
320,0.3993055555555556
321,0.125
322,0.058823529411764705
323,0.15267175572519084
324,0.18987341772151897
325,0.34072851729617404
326,0.02824858757062147
327,0.0
328,0.11235955056179775
329,0.7685131195335277
330,0.07194244604316548
331,0.5332611873399934
332,0.24966442953020135
333,0.5555555555555556
334,0.06493506493506493
335,0.04098360655737705
336,0.08695652173913045
337,0.29974489795918374
338,0.042735042735042736
339,0.30643203883495146
340,0.04901960784313725
341,0.24572649572649574
342,0.12820512820512822
343,0.28061224489795916
344,0.3034855769230769
345,0.3694581280788177
346,0.22875816993464054
347,0.3565894332939787
348,0.6784188034188035
349,0.16260162601626016
350,0.2232142857142857
351,0.08426966292134831
352,0.10067114093959732
353,0.16072676450034942
354,0.22706834532374096
355,0.5446896853146852
356,0.3978448583458218
357,0.1689189189189189
358,0.04237288135593221
359,0.06944444444444445
360,0.15151515151515152
361,0.0735294117647059
362,0.1626016260162602
363,0.5277070063694268
364,0.032051282051282055
365,0.5210691823899372
366,0.08771929824561403
367,0.12396694214876033
368,0.12658227848101267
369,0.3166852678571428
370,0.35396825396825393
371,0.3412844036697248
372,0.612572001001753
373,0.06622516556291391
374,0.6119280567109966
375,0.27819444444444447
376,0.21754385964912284
377,0.3970382462686567
378,0.10416666666666669
379,0.11864406779661019
380,0.42225251836703787
381,0.10752688172043011
382,0.1
383,0.02577319587628866
384,0.39999999999999997
385,0.18930041152263374
386,0.060240963855421686
387,0.12711864406779663
388,0.1282051282051282
389,0.7147435897435898
390,0.796064139941691
391,0.2862612612612613
392,0.18790849673202614
393,0.14084507042253522
394,0.0
395,0.283969465648855
396,0.2697649572649573
397,0.1936026936026936
398,0.04310344827586207
399,0.19604037267080746
400,0.146484375
401,0.2121337755666114
402,0.0
403,0.037037037037037035
404,0.49568644950171065
405,0.11718749999999999
406,0.0
407,0.31562500000000004
408,0.4699029126213593
409,0.6291946308724832
410,0.3340595497458243
411,0.16
412,0.5067567567567568
413,0.3279411764705883
414,0.5938914027149321
415,0.13793103448275862
416,0.14763779527559057
417,0.3972453178802386
418,0.09677419354838711
419,0.2161815068493151
420,0.0
421,0.10101010101010102
422,0.3024326101249179
423,0.0970873786407767
424,0.36249014972419236
425,0.43314500941619594
426,0.04716981132075472
427,0.2592388306674021
428,0.0
429,0.22706834532374104
430,0.13888888888888892
431,0.44999999999999996
432,0.36610063872877396
433,0.22384751773049646
434,0.3549382716049383
435,0.5016741071428572
436,0.20833333333333334
437,0.20282186948853617
438,0.36411055412545723
439,0.0
440,0.03816793893129772
441,0.6235462515655754
442,0.062111801242236024
443,0.1704545454545455
444,0.12000000000000002
445,0.21502890173410405
446,0.0
447,0.031446540880503145
448,0.24811218985976266
449,0.09900990099009901
450,0.06622516556291391
451,0.23694267515923564
452,0.3735059760956176
453,0.3521932612841703
454,0.03816793893129771
455,0.17699115044247787
456,0.5202546296296297
457,0.11235955056179778
458,0.10273972602739725
459,0.0
460,0.06493506493506493
461,0.3234880450070324
462,0.41666666666666674
463,0.0
464,0.3454748376623377
465,0.3826530612244898
466,0.11999999999999998
467,0.21842355175688513
468,0.16778523489932884
469,0.5698720166032516
470,0.0
471,0.3880352209944752
472,0.10416666666666667
473,0.1446280991735537
474,0.1048951048951049
475,0.08130081300813008
476,0.0
477,0.15527950310559005
478,0.06369426751592357
479,0.20103503184713375
480,0.23173309178743962
481,0.04464285714285714
482,0.06756756756756757
483,0.40760869565217395
484,0.08896797153024913
485,0.738606872210111
486,0.4206945936269244
487,0.443048128342246
488,0.3348214285714286
489,0.19508057675996607
490,0.10204081632653063
491,0.24350649350649348
492,0.17857142857142855
493,0.31075875995662094
494,0.28425925925925927
495,0.35714285714285715
496,0.3024390243902439
497,0.25632183908045975
498,0.6543209876543211
499,0.03225806451612903
500,0.17605633802816903
501,0.19678420043098344
502,0.2150289017341041
503,0.320863309352518
504,0.23809523809523808
505,0.0
506,0.20321687997232796
507,0.12589928057553956
508,0.08695652173913043
509,0.08875739644970414
510,0.7145928899082569
511,0.23529411764705882
512,0.1738317757009346
513,0.17384731670445958
514,0.06756756756756757
515,0.42592592592592593
516,0.04065040650406505
517,0.22030651340996166
518,0.0
519,0.424561403508772
520,0.154639175257732
521,0.4524451289949943
522,0.2559923778958981
523,0.04716981132075471
524,0.3523875114784205
525,0.21202506385696043
526,0.0
527,0.04065040650406505
528,0.24509803921568635
529,0.0797872340425532
530,0.19230769230769232
531,0.3287698412698413
532,0.16788563829787237
533,0.2388369678089304
534,0.0
535,0.29069767441860467
536,0.26084710743801653
537,0.6232763375620519
538,0.33189033189033185
539,0.27479091995221033
540,0.28046306241794966
541,0.03184713375796178
542,0.3357712765957447
543,0.2679284004104435
544,0.10638297872340426
545,0.08849557522123895
546,0.03546099290780142
547,0.11811023622047244
548,0.19801980198019803
549,0.17699115044247787
550,0.08021390374331552
551,0.15247584541062803
552,0.19379844961240314
553,0.5212782787533619
554,0.0
555,0.20942408376963353
556,0.17503805175038054
557,0.2973333333333334
558,0.34246575342465757
559,0.2241715399610137
560,0.1704545454545455
561,0.32631578947368417
562,0.038461538461538464
563,0.15625000000000003
564,0.6102793100429034
565,0.24137931034482762
566,0.11363636363636365
567,0.3220663265306123
568,0.14705882352941177
569,0.23509403761504602
570,0.17006802721088435
571,0.17933238636363635
572,0.1953125
573,0.10152284263959391
574,0.136986301369863
575,0.0
576,0.07299270072992702
577,0.2222222222222222
578,0.10101010101010102
579,0.11363636363636363
580,0.21802325581395351
581,0.0
582,0.08264462809917356
583,0.2548571428571429
584,0.2327838827838828
585,0.2344546381243629
586,0.5147156084656084
587,0.49145299145299143
588,0.26619258120315203
589,0.31761048790377083
590,0.06276150627615062
591,0.1923076923076923
592,0.04424778761061947
593,0.35967741935483877
594,0.14124293785310738
595,0.19900497512437812
596,0.20947176684881608
597,0.8722846590683451
598,0.05319148936170212
599,0.08695652173913043
600,0.8244610381789717
601,0.1271186440677966
602,0.6058098915241772
603,0.04761904761904762
604,0.17405063291139242
605,0.0
606,0.11764705882352942
607,0.4022536687631027
608,0.6017439350772684
609,0.18676035502958582
610,0.06493506493506494
611,0.2241715399610137
612,0.44034536891679743
613,0.2366255144032922
614,0.06993006993006992
615,0.05050505050505051
616,0.024390243902439022
617,0.3135650988411725
618,0.06711409395973153
619,0.0
620,0.12738853503184713
621,0.07211538461538461
622,0.06250000000000001
623,0.0
624,0.30643203883495146
625,0.0
626,0.5616759978327615
627,0.15625000000000003
628,0.08474576271186442
629,0.2049180327868853
630,0.06666666666666667
631,0.13761467889908258
632,0.3078982597054887
633,0.02450980392156863
634,0.4323630136986301
635,0.311435115356684
636,0.09375000000000001
637,0.513679508654383
638,0.1176470588235294
639,0.22682926829268293
640,0.35377358490566035
641,0.09523809523809526
642,0.7647907647907648
643,0.6205128205128205
644,0.08823529411764705
645,0.058479532163742694
646,0.11811023622047245
647,0.3284875594073246
648,0.4675946063505873
649,0.7609192251461988
650,0.3806284418529316
651,0.033112582781456956
652,0.09174311926605505
653,0.2892561983471074
654,0.3647058823529412
655,0.26956521739130435
656,0.2410901467505241
657,0.14018691588785046
658,0.04098360655737705
659,0.13071895424836602
660,0.04310344827586207
661,0.22388059701492538
662,0.11111111111111112
663,0.21866096866096862
664,0.13204225352112678
665,0.4423868312757202
666,0.06493506493506493
667,0.04237288135593221
668,0.20444444444444443
669,0.20776874435411022
670,0.1655629139072848
671,0.2601398601398601
672,0.08547008547008547
673,0.14285714285714285
674,0.1666666666666667
675,0.4313858695652174
676,0.0
677,0.30423280423280435
678,0.398936170212766
679,0.11111111111111112
680,0.21390374331550804
681,0.20232371794871798
682,0.3073770491803279
683,0.18518518518518523
684,0.7160493827160493
685,0.23688271604938274
686,0.2577319587628866
687,0.39612676056338025
688,0.3404580152671756
689,0.0
690,0.2604166666666667
691,0.1875442321302194
692,0.4240362811791383
693,0.2884615384615385
694,0.0
695,0.15000000000000002
696,0.036764705882352935
697,0.15527950310559008
698,0.28956422018348627
699,0.34843750000000007
700,0.3526536312849163
701,0.34861769517976265
702,0.369906522749574
703,0.7968000000000001
704,0.7123655913978495
705,0.06944444444444446
706,0.04807692307692307
707,0.8307210031347964
708,0.0
709,0.1801801801801802
710,0.04065040650406504
711,0.3263157894736842
712,0.3844827586206897
713,0.32341750259425806
714,0.3611650485436893
715,0.25135135135135134
716,0.08152173913043478
717,0.23038321167883213
718,0.36764705882352944
719,0.20282186948853617
720,0.0
721,0.1820388349514563
722,0.0
723,0.17374517374517376
724,0.038461538461538464
725,0.5451895043731779
726,0.12931034482758622
727,0.2922453703703704
728,0.37727272727272726
729,0.09174311926605504
730,0.3836734693877551
731,0.10000000000000002
732,0.4732510288065844
733,0.06493506493506493
734,0.6410256410256411
735,0.1953125
736,0.6181795634920635
737,0.12269938650306748
738,0.5145413870246085
739,0.0
740,0.24313725490196075
741,0.1904761904761905
742,0.0
743,0.6723718475877193
744,0.042735042735042736
745,0.2977594339622641
746,0.2840909090909091
747,0.1893939393939394
748,0.1366120218579235
749,0.03802281368821293
750,0.2464675658317277
751,0.5548706991014684
752,0.08547008547008547
753,0.04098360655737705
754,0.36947746131419607
755,0.20947176684881602
756,0.20833333333333334
757,0.07751937984496125
758,0.14165743816906606
759,0.021367521367521368
760,0.37166666666666676
761,0.13661202185792348
762,0.7682980599647268
763,0.0
764,0.4180463576158941
765,0.32206632653061223
766,0.3708812260536398
767,0.3757440476190476
768,0.25049603174603174
769,0.29536423841059606
770,0.14150943396226415
771,0.34260670731707316
772,0.1875
773,0.30340136054421774
774,0.3978448583458218
775,0.23038321167883213
776,0.41553748870822044
777,0.0462962962962963
778,0.4882352941176471
779,0.46206825657894746
780,0.038167938931297704
781,0.12987012987012986
782,0.13605442176870747
783,0.03164556962025316
784,0.3321428571428572
785,0.4523107177974434
786,0.14563106796116504
787,0.2679284004104435
788,0.13572225765306123
789,0.290625
790,0.544753334404628
791,0.13274336283185842
792,0.029585798816568046
793,0.029761904761904764
794,0.2895642201834862
795,0.2388369678089304
796,0.4650483817150485
797,0.04065040650406504
798,0.057471264367816084
799,0.4898781446540881
800,0.15957446808510636
801,0.06250000000000001
802,0.9479196352237105
803,0.0925925925925926
804,0.28396946564885495
805,0.05102040816326531
806,0.20232371794871792
807,0.07194244604316546
808,0.056818181818181816
809,0.12903225806451613
810,0.0
811,0.025252525252525256
812,0.320863309352518
813,0.033783783783783786
814,0.10699152542372882
815,0.06147540983606558
816,0.20103503184713375
817,0.18353909465020574
818,0.6181318681318683
819,0.11210762331838565
820,0.2
821,0.11111111111111112
822,0.8
823,0.23038321167883213
824,0.46538461538461545
825,0.032467532467532464
826,0.20898876404494382
827,0.125
828,0.17857142857142858
829,0.03937007874015749
830,0.3989361702127659
831,0.19483024691358025
832,0.06097560975609756
833,0.15151515151515152
834,0.6701150089579843
835,0.18382352941176472
836,0.46807909604519765
837,0.297157622739018
838,0.1865671641791045
839,0.47450980392156866
840,0.5905511811023623
841,0.18950617283950616
842,0.14423076923076927
843,0.4336734693877551
844,0.0
845,0.3685950413223141
846,0.11538461538461539
847,0.33573928258967634
848,0.2840909090909091
849,0.3717201166180758
850,0.25210084033613445
851,0.1851851851851852
852,0.44439324861771273
853,0.19274376417233557
854,0.24539877300613494
855,0.047619047619047616
856,0.22376760563380282
857,0.10344827586206896
858,0.16556291390728478
859,0.38672226310195407
860,0.09090909090909091
861,0.3190458957765668
862,0.6675862068965519
863,0.09554140127388536
864,0.32051282051282054
865,0.10330578512396695
866,0.6563271439304498
867,0.15368852459016394
868,0.1754385964912281
869,0.3276353276353277
870,0.09803921568627451
871,0.3040178571428572
872,0.16949152542372883
873,0.0
874,0.04716981132075471
875,0.14285714285714285
876,0.06622516556291391
877,0.31746031746031744
878,0.028901734104046246
879,0.03787878787878788
880,0.14705882352941177
881,0.15306122448979592
882,0.44074083293918503
883,0.30643203883495146
884,0.06024096385542169
885,0.3134587168200614
886,0.3378378378378379
887,0.11111111111111113
888,0.13157894736842107
889,0.3685950413223141
890,0.06289308176100629
891,0.5081950044509609
892,0.5555555555555556
893,0.056179775280898875
894,0.37733529990167164
895,0.15873015873015875
896,0.21627906976744188
897,0.10526315789473685
898,0.14184397163120568
899,0.5698720166032516
900,0.3558823529411765
901,0.04464285714285714
902,0.2525
903,0.24359531046461136
904,0.31165311653116534
905,0.12096774193548387
906,0.04464285714285714
907,0.39621016365202405
908,0.3806284418529316
909,0.5459104938271605
910,0.16438802083333331
911,0.26861702127659576
912,0.15625000000000003
913,0.22727272727272727
914,0.2136752136752137
915,0.4958545918367347
916,0.34246575342465757
917,0.2662037037037038
918,0.17871017871017872
919,0.3565695941297867
920,0.676923076923077
921,0.0
922,0.13043478260869565
923,0.4893410852713178
924,0.42293233082706777
925,0.15625000000000003
926,0.8229813664596274
927,0.1968503937007874
928,0.26084710743801653
929,0.18124507486209612
930,0.6885090218423552
931,0.27555555555555555
932,0.10869565217391304
933,0.20495129870129872
934,0.3048780487804878
935,0.15151515151515152
936,0.0
937,0.5215419501133787
938,0.11049723756906078
939,0.7377691982867829
940,0.0
941,0.05813953488372092
942,0.16574585635359115
943,0.052083333333333336
944,0.036764705882352935
945,0.09523809523809523
946,0.06912442396313365
947,0.06993006993006994
948,0.20855361111710502
949,0.5923507462686567
950,0.041666666666666664
951,0.20282186948853617
952,0.5162960706670728
953,0.32341750259425806
954,0.24473684210526317
955,0.07633587786259544
956,0.29541475522460825
957,0.052083333333333336
958,0.15625000000000003
959,0.0
960,0.0810810810810811
961,0.3034013605442177
962,0.052631578947368425
963,0.32538659793814434
964,0.30000000000000004
965,0.21016949152542377
966,0.03649635036496351
967,0.0
968,0.033783783783783786
969,0.1
970,0.5920209845665833
971,0.0
972,0.6119280567109966
973,0.09493670886075951
974,0.15723270440251574
975,0.21601848286484404
976,0.04424778761061947
977,0.07092198581560284
978,0.0
979,0.2697649572649573
980,0.2634593356242841
981,0.34302759134973904
982,0.0
983,0.06250000000000001
984,0.054945054945054944
985,0.16185897435897434
986,0.0390625
987,0.357780612244898
988,0.09740259740259741
989,0.2695652173913044
990,0.04504504504504504
991,0.08287292817679556
992,0.057803468208092484
993,0.07246376811594203
994,0.15972222222222224
995,0.2941176470588236
996,0.3468272554923609
997,0.2824858757062147
998,0.03676470588235294
999,0.13274336283185842
1000,0.0
1001,0.08130081300813008
1002,0.1470588235294118
1003,0.1981784449316917
1004,0.10101010101010104
1005,0.3961267605633802
1006,0.05681818181818183
1007,0.1275510204081633
1008,0.20232371794871798
1009,0.4406130268199233
1010,0.24658203125
1011,0.03333333333333334
1012,0.0641025641025641
1013,0.06756756756756757
1014,0.3116531165311654
1015,0.037037037037037035
1016,0.22924133811230588
1017,0.3032033501930712
1018,0.28571428571428575
1019,0.1767676767676768
1020,0.4271445618066911
1021,0.28
1022,0.17123287671232879
1023,0.11400651465798048
1024,0.19329896907216496
1025,0.18691588785046728
1026,0.23229166666666667
1027,0.5241371268656717
1028,0.03355704697986577
1029,0.10238907849829351
1030,0.056818181818181816
1031,0.0
1032,0.11494252873563218
1033,0.21551724137931033
1034,0.03937007874015749
1035,0.04132231404958678
1036,0.06993006993006994
1037,0.5904042906695427
1038,0.14970059880239522
1039,0.08064516129032259
1040,0.08695652173913046
1041,0.06329113924050633
1042,0.4099025974025974
1043,0.22384751773049646
1044,0.11718749999999999
1045,0.16025641025641027
1046,0.0
1047,0.0
1048,0.2924340467894475
1049,0.18790849673202617
1050,0.016835016835016838
1051,0.07692307692307693
1052,0.6023943865740741
1053,0.16666666666666669
1054,0.2657142857142857
1055,0.10989010989010989
1056,0.19230769230769235
1057,0.13586956521739132
1058,0.028901734104046246
1059,0.5847382431233363
1060,0.2060931899641577
1061,0.5050947559709241
1062,0.05
1063,0.09933774834437085
1064,0.08333333333333333
1065,0.5010893246187365
1066,0.2366255144032922
1067,0.5724489795918367
1068,0.13761467889908258
1069,0.11278195488721804
1070,0.6576666666666667
1071,0.2433425160697888
1072,0.12195121951219513
1073,0.372
1074,0.14184397163120568
1075,0.301994301994302
1076,0.5215114104002992
1077,0.26041666666666663
1078,0.3751937984496124
1079,0.4445422535211268
1080,0.09803921568627451
1081,0.25135135135135134
1082,0.19900497512437812
1083,0.06711409395973156
1084,0.12
1085,0.03875968992248063
1086,0.48822605965463106
1087,0.7997685185185186
1088,0.5681818181818182
1089,0.2871410736579276
1090,0.12842465753424656
1091,0.0
1092,0.04504504504504505
1093,0.03571428571428571
1094,0.04273504273504274
1095,0.2904040404040404
1096,0.14184397163120566
1097,0.06024096385542169
1098,0.14492753623188406
1099,0.0967741935483871
1100,0.2229299363057325
1101,0.5589340481820523
1102,0.1234567901234568
1103,0.43269230769230776
1104,0.5320785984848485
1105,0.469220475075276
1106,0.4482993197278912
1107,0.34598214285714285
1108,0.1470588235294118
1109,0.23978494623655922
1110,0.20362903225806456
1111,0.4056437389770723
1112,0.3948045267489712
1113,0.4671113044318785
1114,0.11494252873563221
1115,0.31842105263157894
1116,0.04504504504504504
1117,0.11538461538461538
1118,0.09174311926605504
1119,0.15889830508474578
1120,0.03333333333333333
1121,0.3116531165311654
1122,0.13333333333333333
1123,0.16666666666666669
1124,0.09523809523809526
1125,0.21767241379310348
1126,0.3024193548387097
1127,0.2566056910569106
1128,0.22556390977443608
1129,0.10526315789473684
1130,0.5939026251526252
1131,0.36507936507936506
1132,0.041666666666666664
1133,0.0
1134,0.2505446623093682
1135,0.1811594202898551
1136,0.17503805175038048
1137,0.2545362903225806
1138,0.27054545454545453
1139,0.5208333333333334
1140,0.678351544733485
1141,0.2664399092970522
1142,0.4053396582132215
1143,0.03048780487804878
1144,0.07812500000000001
1145,0.07425742574257425
1146,0.520795903701042
1147,0.11450381679389313
1148,0.1893939393939394
1149,0.05102040816326531
1150,0.3878260869565217
1151,0.0
1152,0.08695652173913043
1153,0.0
1154,0.0
1155,0.1666666666666667
1156,0.1655629139072848
1157,0.1851851851851852
1158,0.28837209302325584
1159,0.050761421319796954
1160,0.17482517482517482
1161,0.2
1162,0.46165240289664256
1163,0.09523809523809523
1164,0.0
1165,0.12500000000000003
1166,0.3099173553719009
1167,0.7515909589642308
1168,0.11627906976744186
1169,0.7400173611111112
1170,0.22515907978463048
1171,0.41553748870822044
1172,0.6600900423728814
1173,0.20898876404494382
1174,0.3357392825896763
1175,0.0
1176,0.30491803278688523
1177,0.35742035742035744
1178,0.08771929824561403
1179,0.12195121951219513
1180,0.03968253968253968
1181,0.17871017871017872
1182,0.2981505102040816
1183,0.13245033112582785
1184,0.07092198581560283
1185,0.18518518518518523
1186,0.04672897196261682
1187,0.20609318996415774
1188,0.3639086787564767
1189,0.2535557464681176
1190,0.3384038800705468
1191,0.4206945936269244
1192,0.0
1193,0.15267175572519084
1194,0.07936507936507937
1195,0.09803921568627451
1196,0.056818181818181816
1197,0.0
1198,0.0970873786407767
1199,0.4566037735849057
1200,0.04
1201,0.1
1202,0.33787878787878795
1203,0.4505203283562796
1204,0.7181571815718159
1205,0.13089005235602097
1206,0.36443494776828117
1207,0.4579591836734694
1208,0.045871559633027525
1209,0.48832271762208074
1210,0.09803921568627452
1211,0.059880239520958084
1212,0.0
1213,0.06622516556291391
1214,0.15625000000000003
1215,0.44642857142857145
1216,0.2161815068493151
1217,0.14944769330734242
1218,0.0967741935483871
1219,0.22142857142857142
1220,0.0
1221,0.24978741496598644
1222,0.0
1223,0.15873015873015875
1224,0.23178807947019872
1225,0.13157894736842107
1226,0.0462962962962963
1227,0.06849315068493152
1228,0.680526859504132
1229,0.04504504504504505
1230,0.11834319526627218
1231,0.07194244604316545
1232,0.4434442895981357
1233,0.19230769230769235
1234,0.6603033472803347
1235,0.09868421052631578
1236,0.22441520467836257
1237,0.2652652652652653
1238,0.15151515151515152
1239,0.0
1240,0.10526315789473686
1241,0.12121212121212123
1242,0.08928571428571429
1243,0.38413413413413416
1244,0.04854368932038835
1245,0.23232323232323235
1246,0.0591715976331361
1247,0.3034013605442177
1248,0.03546099290780142
1249,0.10752688172043011
1250,0.42938931297709915
1251,0.07751937984496124
1252,0.09090909090909091
1253,0.11627906976744184
1254,0.2922453703703704
1255,0.0970873786407767
1256,0.15625000000000003
1257,0.0
1258,0.04032258064516129
1259,0.21767241379310348
1260,0.032051282051282055
1261,0.13666072489601905
1262,0.20689655172413796
1263,0.23554104477611948
1264,0.290625
1265,0.3844827586206897
1266,0.1048951048951049
1267,0.19230769230769235
1268,0.3529597974042418
1269,0.06493506493506493
1270,0.42845022624434387
1271,0.41014851485148524
1272,0.7172439759036143
1273,0.0
1274,0.14150943396226415
1275,0.47355561943087093
1276,0.43016975308641975
1277,0.16556291390728478
1278,0.23316062176165805
1279,0.08426966292134833
1280,0.20282186948853617
1281,0.032467532467532464
1282,0.2724953617810761
1283,0.39952531645569617
1284,0.8647592905405406
1285,0.10471204188481675
1286,0.0
1287,0.5202546296296297
1288,0.3444444444444445
1289,0.2654867256637168
1290,0.04132231404958678
1291,0.22535925612848687
1292,0.08274231678486997
1293,0.13191489361702127
1294,0.08287292817679559
1295,0.18899700598802402
1296,0.2474563953488372
1297,0.16000000000000003
1298,0.5724137931034483
